total_mass_guess_kg,stall_speed_mps,cruise_speed_mps,aspect_ratio,taper_ratio,cl_max,cl_cr_target,cd0,oswald,rho,n_rotors,rotor_diameter_m,hover_fom,vert_climb_mps,transition_power_multiplier,hover_time_takeoff_s,hover_time_landing_s,prop_efficiency,elec_efficiency,batt_specific_energy_wh_kg,batt_usable_fraction,batt_reserve_fraction,batt_voltage_V,outbound_distance_miles,return_distance_miles,attack_time_s,retries,structural_mass_fraction,payload_mass_kg,OUT_converged,OUT_total_mass_kg,OUT_weight_N,OUT_wing_area_m2,OUT_span_m,OUT_root_chord_m,OUT_tip_chord_m,OUT_mac_m,OUT_q_cruise_Pa,OUT_cl_cruise,OUT_cd_induced,OUT_cd_total,OUT_drag_N,OUT_power_cruise_W,OUT_rotor_total_area_m2,OUT_power_hover_W,OUT_power_climb_W,OUT_power_transition_W,OUT_e_takeoff_hover,OUT_e_takeoff_climb,OUT_e_transition_out,OUT_e_outbound,OUT_e_attack,OUT_e_return,OUT_e_transition_in,OUT_e_landing_hover,OUT_e_retries,OUT_total_mission_energy_Wh,OUT_required_nominal_batt_Wh,OUT_battery_mass_kg,OUT_battery_Ah,OUT_peak_power_W,OUT_peak_current_A,OUT_peak_c_rate,OUT_mtow_calc_kg,OUT_error
30.0,22.0,60,6,0.5,1.6,0.5,0.045,0.7,1.225,4,0.5,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,1.9294567035450985,0.42876815634335524,0.21438407817167762,0.3334863438226096,2205.0,0.21511111111111117,0.0035069253708580887,0.04850692537085809,66.36378782530568,5899.003362249393,0.7853981633974483,6221.592239091503,7202.592239091503,5288.353403227778,25.923300996214593,10.003600332071532,22.034805846782405,307.65978933804195,49.15836135207827,307.65978933804195,22.034805846782405,25.923300996214593,0.0,770.3977540462276,1151.1690577702252,5.232586626228296,25.92723103086093,7202.592239091503,162.22054592548432,6.2567632360121594,22.532586626228298,-0.2489137791257234
30.0,22.0,60,6,0.5,1.6,0.5,0.045,0.7,1.225,4,0.6,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,1.9294567035450985,0.42876815634335524,0.21438407817167762,0.3334863438226096,2205.0,0.21511111111111117,0.0035069253708580887,0.04850692537085809,66.36378782530568,5899.003362249393,1.1309733552923256,5184.660199242919,6165.660199242919,4406.961169356481,21.602750830178827,8.563416943392943,18.362338205652005,307.65978933804195,49.15836135207827,307.65978933804195,18.362338205652005,21.602750830178827,0.0,752.9715350432167,1125.1298799496342,5.114226727043792,25.340763061928698,6165.660199242919,138.86622070366934,5.479954189394491,22.414226727043793,-0.2528591090985402
30.0,22.0,60,6,0.5,1.6,0.5,0.045,0.7,1.225,4,0.7,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,1.9294567035450985,0.42876815634335524,0.21438407817167762,0.3334863438226096,2205.0,0.21511111111111117,0.0035069253708580887,0.04850692537085809,66.36378782530568,5899.003362249393,1.5393804002589984,4443.9944564939315,5424.9944564939315,3777.3952880198417,18.516643568724714,7.534714522908239,15.739147033416007,307.65978933804195,49.15836135207827,307.65978933804195,15.739147033416007,18.516643568724714,0.0,740.5242357553518,1106.5304672206407,5.029683941912003,24.921857369834253,5899.003362249393,132.86043608669803,5.3310808305770205,22.329683941912002,-0.2556772019362666
30.0,22.0,60,8,0.5,1.6,0.5,0.045,0.7,1.225,4,0.4,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.2279446943629813,0.3713241157271635,0.18566205786358175,0.2888076455655716,2205.0,0.21511111111111117,0.0026301940281435667,0.047630194028143565,65.16430522848339,5792.382686976301,0.5026548245743669,7776.990298864379,8757.990298864379,6610.441754034722,32.404126245268245,12.163875415089416,27.54350730847801,302.09903738059757,48.269855724802504,302.09903738059757,27.54350730847801,32.404126245268245,0.0,784.5270730085795,1172.2818332312108,5.328553787414594,26.40274399169394,8757.990298864379,197.25203375820675,7.470891427809944,22.628553787414596,-0.2457148737528468
30.0,22.0,60,8,0.5,1.6,0.5,0.045,0.7,1.225,4,0.5,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.2279446943629813,0.3713241157271635,0.18566205786358175,0.2888076455655716,2205.0,0.21511111111111117,0.0026301940281435667,0.047630194028143565,65.16430522848339,5792.382686976301,0.7853981633974483,6221.592239091503,7202.592239091503,5288.353403227778,25.923300996214593,10.003600332071532,22.034805846782405,302.09903738059757,48.269855724802504,302.09903738059757,22.034805846782405,25.923300996214593,0.0,758.3877445040632,1133.2230665003244,5.151013938637838,25.523042038295596,7202.592239091503,162.22054592548432,6.355846833699657,22.45101393863784,-0.251632868712072
30.0,22.0,60,8,0.5,1.6,0.5,0.045,0.7,1.225,4,0.6,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.2279446943629813,0.3713241157271635,0.18566205786358175,0.2888076455655716,2205.0,0.21511111111111117,0.0026301940281435667,0.047630194028143565,65.16430522848339,5792.382686976301,1.1309733552923256,5184.660199242919,6165.660199242919,4406.961169356481,21.602750830178827,8.563416943392943,18.362338205652005,302.09903738059757,48.269855724802504,302.09903738059757,18.362338205652005,21.602750830178827,0.0,740.9615255010523,1107.1838886797334,5.032654039453334,24.936574069363367,6165.660199242919,138.86622070366934,5.5687770227538165,22.332654039453335,-0.25557819868488885
30.0,22.0,60,8,0.5,1.6,0.5,0.045,0.7,1.225,4,0.7,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.2279446943629813,0.3713241157271635,0.18566205786358175,0.2888076455655716,2205.0,0.21511111111111117,0.0026301940281435667,0.047630194028143565,65.16430522848339,5792.382686976301,1.5393804002589984,4443.9944564939315,5424.9944564939315,3777.3952880198417,18.516643568724714,7.534714522908239,15.739147033416007,302.09903738059757,48.269855724802504,302.09903738059757,15.739147033416007,18.516643568724714,0.0,728.5142262131873,1088.5844759507395,4.948111254321543,24.517668377268908,5792.382686976301,130.45906952649327,5.321022681236928,22.248111254321543,-0.25839629152261523
30.0,22.0,60,10,0.5,1.6,0.5,0.045,0.7,1.225,4,0.4,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.490917893352809,0.33212238578037456,0.16606119289018728,0.25831741116251355,2205.0,0.21511111111111117,0.0021041552225148532,0.04710415522251485,64.44461567039001,5728.410281812445,0.5026548245743669,7776.990298864379,8757.990298864379,6610.441754034722,32.404126245268245,12.163875415089416,27.54350730847801,298.7625862061309,47.73675234843704,298.7625862061309,27.54350730847801,32.404126245268245,0.0,777.3210672832807,1161.5142384692701,5.279610174860319,26.160230596154733,8757.990298864379,197.25203375820675,7.54014889254075,22.57961017486032,-0.247346327504656
30.0,22.0,60,10,0.5,1.6,0.5,0.045,0.7,1.225,4,0.5,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.490917893352809,0.33212238578037456,0.16606119289018728,0.25831741116251355,2205.0,0.21511111111111117,0.0021041552225148532,0.04710415522251485,64.44461567039001,5728.410281812445,0.7853981633974483,6221.592239091503,7202.592239091503,5288.353403227778,25.923300996214593,10.003600332071532,22.034805846782405,298.7625862061309,47.73675234843704,298.7625862061309,22.034805846782405,25.923300996214593,0.0,751.1817387787644,1122.4554717383837,5.102070326083562,25.28052864275639,7202.592239091503,162.22054592548432,6.416817789606043,22.402070326083564,-0.2532643224638812
30.0,22.0,60,10,0.5,1.6,0.5,0.045,0.7,1.225,4,0.6,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.490917893352809,0.33212238578037456,0.16606119289018728,0.25831741116251355,2205.0,0.21511111111111117,0.0021041552225148532,0.04710415522251485,64.44461567039001,5728.410281812445,1.1309733552923256,5184.660199242919,6165.660199242919,4406.961169356481,21.602750830178827,8.563416943392943,18.362338205652005,298.7625862061309,47.73675234843704,298.7625862061309,18.362338205652005,21.602750830178827,0.0,733.7555197757534,1096.4162939177925,4.983710426899057,24.694060673824154,6165.660199242919,138.86622070366934,5.623466409105746,22.283710426899056,-0.25720965243669813
30.0,22.0,60,10,0.5,1.6,0.5,0.045,0.7,1.225,4,0.7,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.490917893352809,0.33212238578037456,0.16606119289018728,0.25831741116251355,2205.0,0.21511111111111117,0.0021041552225148532,0.04710415522251485,64.44461567039001,5728.410281812445,1.5393804002589984,4443.9944564939315,5424.9944564939315,3777.3952880198417,18.516643568724714,7.534714522908239,15.739147033416007,298.7625862061309,47.73675234843704,298.7625862061309,15.739147033416007,18.516643568724714,0.0,721.3082204878885,1077.816881188799,4.899167641767268,24.27515498172971,5728.410281812445,129.01824959037037,5.31482701912609,22.199167641767268,-0.2600277452744244
30.0,22.0,60,12,0.5,1.6,0.5,0.045,0.7,1.225,4,0.4,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.7286638381651627,0.3031848709072403,0.15159243545362014,0.23581045515007573,2205.0,0.21511111111111117,0.0017534626854290444,0.04675346268542904,63.96482263166109,5685.762011703208,0.5026548245743669,7776.990298864379,8757.990298864379,6610.441754034722,32.404126245268245,12.163875415089416,27.54350730847801,296.5382854231532,47.381350097526735,296.5382854231532,27.54350730847801,32.404126245268245,0.0,772.5170634664149,1154.3358419613096,5.246981099824135,25.998554999128597,8757.990298864379,197.25203375820675,7.587038347508856,22.546981099824137,-0.24843396333919543
30.0,22.0,60,12,0.5,1.6,0.5,0.045,0.7,1.225,4,0.5,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.7286638381651627,0.3031848709072403,0.15159243545362014,0.23581045515007573,2205.0,0.21511111111111117,0.0017534626854290444,0.04675346268542904,63.96482263166109,5685.762011703208,0.7853981633974483,6221.592239091503,7202.592239091503,5288.353403227778,25.923300996214593,10.003600332071532,22.034805846782405,296.5382854231532,47.381350097526735,296.5382854231532,22.034805846782405,25.923300996214593,0.0,746.3777349618987,1115.2770752304234,5.069441251047379,25.11885304573026,7202.592239091503,162.22054592548432,6.458119151784234,22.36944125104738,-0.25435195829842067
30.0,22.0,60,12,0.5,1.6,0.5,0.045,0.7,1.225,4,0.6,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.7286638381651627,0.3031848709072403,0.15159243545362014,0.23581045515007573,2205.0,0.21511111111111117,0.0017534626854290444,0.04675346268542904,63.96482263166109,5685.762011703208,1.1309733552923256,5184.660199242919,6165.660199242919,4406.961169356481,21.602750830178827,8.563416943392943,18.362338205652005,296.5382854231532,47.381350097526735,296.5382854231532,18.362338205652005,21.602750830178827,0.0,728.9515159588877,1089.2378974098324,4.951081351862874,24.53238507679803,6165.660199242919,138.86622070366934,5.660526698441756,22.251081351862876,-0.2582972882712375
30.0,22.0,60,12,0.5,1.6,0.5,0.045,0.7,1.225,4,0.7,0.65,3.0,0.85,15.0,15.0,0.75,0.9,220.0,0.87,0.3,44.4,7.0,7.0,30.0,0,0.35,6.8,True,30.0,294.3,0.6204671951425197,2.7286638381651627,0.3031848709072403,0.15159243545362014,0.23581045515007573,2205.0,0.21511111111111117,0.0017534626854290444,0.04675346268542904,63.96482263166109,5685.762011703208,1.5393804002589984,4443.9944564939315,5424.9944564939315,3777.3952880198417,18.516643568724714,7.534714522908239,15.739147033416007,296.5382854231532,47.381350097526735,296.5382854231532,15.739147033416007,18.516643568724714,0.0,716.5042166710227,1070.6384846808387,4.866538566731085,24.113479384703574,5685.762011703208,128.05770296628847,5.310627343456793,22.166538566731084,-0.2611153811089639
